drug_id	gene_id	variant_id	association	cancer_id	cancer_type	subtype	reference
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG99109	DUMMY_COSG99109	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86691	DUMMY_COSG86691	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG77957	DUMMY_COSG77957	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG76325	DUMMY_COSG76325	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG57978	DUMMY_COSG57978	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG95814	DUMMY_COSG95814	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG67170	DUMMY_COSG67170	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG75261	DUMMY_COSG75261	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG89395	DUMMY_COSG89395	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG82568	DUMMY_COSG82568	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG71518	DUMMY_COSG71518	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG93969	DUMMY_COSG93969	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	19	Renal Cell Cancer	Refractory Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Refractory Waldenstrom&#39;s Macroglobulinaemia	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	4	Breast Cancer	Refractory, advanced Breast cancer	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	23	Testicular Cancer	Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG86962	DUMMY_COSG86962	generic	26	Other	Unresectable lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	26	Other	Subependymal giant cell astrocytoma, tuberous sclerosis complex	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	26	Other	Advanced Carcinoid tumor	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	23	Testicular Cancer	Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	26	Other	Locally advanced lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	23	Testicular Cancer	Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	26	Other	Metastatic lung origin Progressive Neuroendocrine Tumors	Anticancer Fund
CHEMBL1908360	COSG100985	DUMMY_COSG100985	generic	26	Other	Pancreatic origin Progressive Neuroendocrine Tumors	Anticancer Fund
